geoid,Data File Year,STATE,STATEA,COUNTY,County_Code,CensusTractCode,BlockGroupCode,Estimates: Area Name,Total_Population,White_pop,Black_pop, AmericanIndian_pop,Asian_pop,PacificIslander_pop,OtherRace_pop,EduTotal,Edu_8thGrade,Edu_HighSchoolOrGED,Edu_AssociateDegree,Edu_BachelorDegree,Edu_MasterDegree,Edu_ProfDegree,Edu_DoctorateDegree,Median_HH_Income,PerCapita_Income,Workers_Total,Worked_past_year,Worked_FT_past_year,Did_Not_Work
17003108241233,2006-2010,Illinois,17,Cook County,31,824123,3,"Block Group 3, Census Tract 8241.23, Cook County, Illinois",2385,2147,0,0,226,0,0,1490,24,384,234,261,110,68,0,89103,28952,1590,1241,910,349
17003108241234,2006-2010,Illinois,17,Cook County,31,824123,4,"Block Group 4, Census Tract 8241.23, Cook County, Illinois",1174,988,174,0,0,0,12,791,12,222,63,181,38,0,29,43304,22834,855,647,466,208
17003108241235,2006-2010,Illinois,17,Cook County,31,824123,5,"Block Group 5, Census Tract 8241.23, Cook County, Illinois",1095,896,0,0,162,0,37,634,0,133,62,135,0,0,0,96677,28283,792,580,359,212
17003108243001,2006-2010,Illinois,17,Cook County,31,824300,1,"Block Group 1, Census Tract 8243, Cook County, Illinois",1130,86,1024,20,0,0,0,707,110,214,50,114,0,0,0,36806,13728,648,484,312,164
17003108243002,2006-2010,Illinois,17,Cook County,31,824300,2,"Block Group 2, Census Tract 8243, Cook County, Illinois",2331,264,2044,0,0,0,23,1835,98,652,59,146,14,0,0,22007,12949,1599,660,535,939
17003108243003,2006-2010,Illinois,17,Cook County,31,824300,3,"Block Group 3, Census Tract 8243, Cook County, Illinois",1387,138,1249,0,0,0,0,972,29,345,67,129,11,0,0,19891,15473,762,547,411,215
17003108244001,2006-2010,Illinois,17,Cook County,31,824400,1,"Block Group 1, Census Tract 8244, Cook County, Illinois",2231,981,993,0,0,0,241,1541,87,628,57,95,61,0,0,46382,21307,1433,967,682,466
17003108245031,2006-2010,Illinois,17,Cook County,31,824503,1,"Block Group 1, Census Tract 8245.03, Cook County, Illinois",1054,864,13,0,0,0,177,764,11,307,75,98,30,27,0,63411,28732,657,548,509,109
17003108245032,2006-2010,Illinois,17,Cook County,31,824503,2,"Block Group 2, Census Tract 8245.03, Cook County, Illinois",1401,1214,106,0,0,0,53,955,0,246,57,178,44,47,0,60386,26778,986,871,641,115
17003108245033,2006-2010,Illinois,17,Cook County,31,824503,3,"Block Group 3, Census Tract 8245.03, Cook County, Illinois",1388,1232,0,0,15,0,23,874,0,243,51,109,10,15,0,61364,25230,966,840,518,126
17003108245034,2006-2010,Illinois,17,Cook County,31,824503,4,"Block Group 4, Census Tract 8245.03, Cook County, Illinois",1516,1163,0,0,270,0,83,1178,13,336,98,299,135,85,0,106625,59199,1128,934,620,194
17003108245035,2006-2010,Illinois,17,Cook County,31,824503,5,"Block Group 5, Census Tract 8245.03, Cook County, Illinois",1188,1173,0,0,0,0,0,971,0,403,60,139,76,0,10,53050,35811,740,604,421,136
17003108245051,2006-2010,Illinois,17,Cook County,31,824505,1,"Block Group 1, Census Tract 8245.05, Cook County, Illinois",2614,2464,150,0,0,0,0,1628,12,730,24,286,24,12,5,45968,21381,1798,1408,988,390
17003108245052,2006-2010,Illinois,17,Cook County,31,824505,2,"Block Group 2, Census Tract 8245.05, Cook County, Illinois",1624,1501,0,0,44,0,79,1093,14,226,112,184,125,10,0,94500,32850,1165,811,506,354
17003108245053,2006-2010,Illinois,17,Cook County,31,824505,3,"Block Group 3, Census Tract 8245.05, Cook County, Illinois",2575,2446,10,0,58,0,50,1608,44,463,136,237,84,0,0,76177,25196,1579,1300,953,279
17003108245061,2006-2010,Illinois,17,Cook County,31,824506,1,"Block Group 1, Census Tract 8245.06, Cook County, Illinois",1023,979,12,0,0,0,17,705,0,305,65,78,50,0,0,60833,24990,686,560,377,126
17003108245062,2006-2010,Illinois,17,Cook County,31,824506,2,"Block Group 2, Census Tract 8245.06, Cook County, Illinois",835,778,0,0,57,0,0,571,0,131,82,122,114,0,0,108750,34352,572,475,361,97
17003108245063,2006-2010,Illinois,17,Cook County,31,824506,3,"Block Group 3, Census Tract 8245.06, Cook County, Illinois",1112,1068,0,35,9,0,0,897,14,340,50,178,79,9,0,79211,38669,804,726,552,78
17003108245064,2006-2010,Illinois,17,Cook County,31,824506,4,"Block Group 4, Census Tract 8245.06, Cook County, Illinois",1660,1561,0,0,99,0,0,1282,0,490,56,334,92,24,0,50417,31517,843,718,525,125
17003108245065,2006-2010,Illinois,17,Cook County,31,824506,5,"Block Group 5, Census Tract 8245.06, Cook County, Illinois",2901,2729,0,0,48,0,13,1813,64,471,136,249,75,35,9,92340,27670,1995,1690,1278,305
17003108245071,2006-2010,Illinois,17,Cook County,31,824507,1,"Block Group 1, Census Tract 8245.07, Cook County, Illinois",1606,1202,89,8,36,0,256,1239,9,412,168,168,191,8,0,51413,34721,1040,998,887,42
17003108245072,2006-2010,Illinois,17,Cook County,31,824507,2,"Block Group 2, Census Tract 8245.07, Cook County, Illinois",2600,2066,0,0,30,0,201,1791,20,789,120,257,128,10,0,77574,26347,1599,1355,919,244
17003108246011,2006-2010,Illinois,17,Cook County,31,824601,1,"Block Group 1, Census Tract 8246.01, Cook County, Illinois",1163,1111,32,0,10,0,0,710,11,286,46,51,25,0,34,93750,28663,682,571,459,111
17003108246012,2006-2010,Illinois,17,Cook County,31,824601,2,"Block Group 2, Census Tract 8246.01, Cook County, Illinois",770,706,64,0,0,0,0,579,21,191,66,131,31,0,0,74276,35618,566,475,334,91
17003108246013,2006-2010,Illinois,17,Cook County,31,824601,3,"Block Group 3, Census Tract 8246.01, Cook County, Illinois",929,758,0,0,19,0,96,681,41,205,86,95,28,41,10,96944,36571,704,635,478,69
17003108246014,2006-2010,Illinois,17,Cook County,31,824601,4,"Block Group 4, Census Tract 8246.01, Cook County, Illinois",1260,1241,0,0,10,0,0,812,15,258,75,110,30,32,0,46000,22410,775,586,410,189
17003108246021,2006-2010,Illinois,17,Cook County,31,824602,1,"Block Group 1, Census Tract 8246.02, Cook County, Illinois",1476,1333,0,0,14,0,94,1043,27,287,43,219,56,0,0,71806,28839,985,853,580,132
17003108246022,2006-2010,Illinois,17,Cook County,31,824602,2,"Block Group 2, Census Tract 8246.02, Cook County, Illinois",2129,2007,0,0,0,0,65,1323,20,494,148,150,0,0,17,79226,27365,1411,1174,858,237
17003108246023,2006-2010,Illinois,17,Cook County,31,824602,3,"Block Group 3, Census Tract 8246.02, Cook County, Illinois",1762,1417,192,0,0,0,56,1036,0,380,117,116,0,9,0,48920,22276,1146,910,728,236
17003108246024,2006-2010,Illinois,17,Cook County,31,824602,4,"Block Group 4, Census Tract 8246.02, Cook County, Illinois",309,293,0,0,0,0,0,275,9,120,17,0,0,0,0,44531,30432,189,96,79,93
17003108246025,2006-2010,Illinois,17,Cook County,31,824602,5,"Block Group 5, Census Tract 8246.02, Cook County, Illinois",841,683,86,0,0,0,0,538,0,157,50,57,11,16,0,50529,21390,498,426,299,72
17003108247011,2006-2010,Illinois,17,Cook County,31,824701,1,"Block Group 1, Census Tract 8247.01, Cook County, Illinois",2358,1775,372,36,55,0,89,1497,45,440,112,217,17,0,0,61473,23040,1619,1216,879,403
17003108247012,2006-2010,Illinois,17,Cook County,31,824701,2,"Block Group 2, Census Tract 8247.01, Cook County, Illinois",977,692,20,12,0,0,197,674,9,271,0,61,22,0,0,60707,21997,622,504,372,118
17003108247013,2006-2010,Illinois,17,Cook County,31,824701,3,"Block Group 3, Census Tract 8247.01, Cook County, Illinois",426,265,102,42,0,0,0,270,19,86,45,0,17,18,0,29205,22424,300,201,125,99
17003108247021,2006-2010,Illinois,17,Cook County,31,824702,1,"Block Group 1, Census Tract 8247.02, Cook County, Illinois",1004,763,203,0,0,0,38,716,0,335,95,91,26,0,0,56705,28710,785,620,471,165
17003108247022,2006-2010,Illinois,17,Cook County,31,824702,2,"Block Group 2, Census Tract 8247.02, Cook County, Illinois",1906,1109,628,0,0,0,125,1184,38,388,34,104,57,0,0,45333,14342,1032,683,505,349
17003108247023,2006-2010,Illinois,17,Cook County,31,824702,3,"Block Group 3, Census Tract 8247.02, Cook County, Illinois",3220,2783,0,14,113,0,269,1886,0,736,207,152,48,0,13,57955,17886,2058,1386,1053,672
17003108248001,2006-2010,Illinois,17,Cook County,31,824800,1,"Block Group 1, Census Tract 8248, Cook County, Illinois",2700,1248,857,31,0,0,541,1447,93,549,20,149,43,0,0,53082,16428,1641,1333,1137,308
17003108248002,2006-2010,Illinois,17,Cook County,31,824800,2,"Block Group 2, Census Tract 8248, Cook County, Illinois",1570,788,54,0,0,0,728,913,68,435,26,86,0,0,8,49063,16598,886,750,583,136
17003108248003,2006-2010,Illinois,17,Cook County,31,824800,3,"Block Group 3, Census Tract 8248, Cook County, Illinois",1649,522,793,0,0,0,334,1010,97,371,12,64,10,14,0,29694,10634,979,497,388,482
17003108248004,2006-2010,Illinois,17,Cook County,31,824800,4,"Block Group 4, Census Tract 8248, Cook County, Illinois",1229,905,278,0,0,0,46,798,27,320,27,23,33,0,0,44063,20179,941,717,581,224
17003108249001,2006-2010,Illinois,17,Cook County,31,824900,1,"Block Group 1, Census Tract 8249, Cook County, Illinois",1194,292,810,0,13,0,32,822,64,220,59,44,83,0,0,53542,21715,711,511,438,200
17003108249002,2006-2010,Illinois,17,Cook County,31,824900,2,"Block Group 2, Census Tract 8249, Cook County, Illinois",1745,382,1076,12,0,0,275,1195,59,453,51,160,39,0,0,79135,25713,1394,1026,768,368
17003108250001,2006-2010,Illinois,17,Cook County,31,825000,1,"Block Group 1, Census Tract 8250, Cook County, Illinois",2084,1810,44,0,148,0,68,1255,9,354,190,51,46,14,14,73327,23641,1404,1219,831,185
17003108250002,2006-2010,Illinois,17,Cook County,31,825000,2,"Block Group 2, Census Tract 8250, Cook County, Illinois",1355,1041,209,0,40,0,65,941,45,301,15,27,20,0,0,33629,19549,929,648,333,281
17003108250003,2006-2010,Illinois,17,Cook County,31,825000,3,"Block Group 3, Census Tract 8250, Cook County, Illinois",1452,1267,13,0,172,0,0,982,7,332,134,182,36,0,0,77065,26793,996,843,607,153
17003108252001,2006-2010,Illinois,17,Cook County,31,825200,1,"Block Group 1, Census Tract 8252, Cook County, Illinois",909,909,0,0,0,0,0,546,0,222,61,46,11,0,0,46019,18216,637,441,273,196
17003108252002,2006-2010,Illinois,17,Cook County,31,825200,2,"Block Group 2, Census Tract 8252, Cook County, Illinois",992,695,74,0,165,0,52,721,28,261,64,88,53,0,8,66888,26373,678,517,345,161
17003108253021,2006-2010,Illinois,17,Cook County,31,825302,1,"Block Group 1, Census Tract 8253.02, Cook County, Illinois",2022,1374,0,0,82,0,566,1232,0,376,164,219,48,0,0,52846,23780,1194,988,877,206
17003108253022,2006-2010,Illinois,17,Cook County,31,825302,2,"Block Group 2, Census Tract 8253.02, Cook County, Illinois",1513,1343,70,0,91,0,0,1212,0,282,144,227,79,0,21,66071,38867,1330,1007,852,323
17003108253023,2006-2010,Illinois,17,Cook County,31,825302,3,"Block Group 3, Census Tract 8253.02, Cook County, Illinois",2573,2383,0,0,48,0,142,1739,0,723,64,313,84,0,0,88911,29821,1633,1322,1050,311
17003108253031,2006-2010,Illinois,17,Cook County,31,825303,1,"Block Group 1, Census Tract 8253.03, Cook County, Illinois",1374,903,151,0,20,0,300,866,0,242,76,136,30,0,0,47946,27295,975,750,572,225
17003108253032,2006-2010,Illinois,17,Cook County,31,825303,2,"Block Group 2, Census Tract 8253.03, Cook County, Illinois",1152,700,0,0,19,0,392,589,0,213,30,74,49,22,0,80972,22580,661,523,415,138
17003108253033,2006-2010,Illinois,17,Cook County,31,825303,3,"Block Group 3, Census Tract 8253.03, Cook County, Illinois",711,711,0,0,0,0,0,475,22,207,26,67,16,0,0,53482,30550,527,415,290,112
17003108253034,2006-2010,Illinois,17,Cook County,31,825303,4,"Block Group 4, Census Tract 8253.03, Cook County, Illinois",562,546,0,0,0,0,16,481,0,100,50,115,54,0,0,49866,44908,335,304,288,31
17003108253041,2006-2010,Illinois,17,Cook County,31,825304,1,"Block Group 1, Census Tract 8253.04, Cook County, Illinois",1703,1407,194,0,66,0,0,1282,15,484,72,256,69,31,12,59828,31520,1103,869,637,234
17003108253042,2006-2010,Illinois,17,Cook County,31,825304,2,"Block Group 2, Census Tract 8253.04, Cook County, Illinois",2131,2062,0,0,0,0,23,1402,28,419,193,253,79,9,14,80833,29940,1380,1201,970,179
17003108254001,2006-2010,Illinois,17,Cook County,31,825400,1,"Block Group 1, Census Tract 8254, Cook County, Illinois",1667,1655,0,0,0,0,0,1131,20,409,66,185,105,14,0,67425,29466,1170,991,641,179
17003108254002,2006-2010,Illinois,17,Cook County,31,825400,2,"Block Group 2, Census Tract 8254, Cook County, Illinois",2624,2608,0,0,0,0,16,1943,31,675,169,349,89,46,20,59767,26132,1772,1495,1135,277
17003108254003,2006-2010,Illinois,17,Cook County,31,825400,3,"Block Group 3, Census Tract 8254, Cook County, Illinois",1731,1385,221,0,0,0,125,1466,24,306,94,173,66,0,0,44732,29032,1349,805,688,544
17003108255011,2006-2010,Illinois,17,Cook County,31,825501,1,"Block Group 1, Census Tract 8255.01, Cook County, Illinois",700,104,596,0,0,0,0,488,42,159,8,18,0,9,0,36281,21507,362,354,200,8
17003108255012,2006-2010,Illinois,17,Cook County,31,825501,2,"Block Group 2, Census Tract 8255.01, Cook County, Illinois",2718,490,2186,10,13,0,9,1994,29,543,106,270,144,12,44,52266,21454,1643,1059,932,584
17003108255013,2006-2010,Illinois,17,Cook County,31,825501,3,"Block Group 3, Census Tract 8255.01, Cook County, Illinois",2484,242,2141,0,78,0,23,1373,0,418,118,351,43,0,0,57904,19230,1406,976,771,430
17003108255031,2006-2010,Illinois,17,Cook County,31,825503,1,"Block Group 1, Census Tract 8255.03, Cook County, Illinois",619,29,568,0,11,0,0,426,0,82,55,102,34,0,52,50250,30820,339,286,191,53
17003108255032,2006-2010,Illinois,17,Cook County,31,825503,2,"Block Group 2, Census Tract 8255.03, Cook County, Illinois",1126,51,1050,0,0,0,0,594,11,173,59,20,71,12,0,53250,21281,639,401,310,238
17003108255033,2006-2010,Illinois,17,Cook County,31,825503,3,"Block Group 3, Census Tract 8255.03, Cook County, Illinois",931,414,517,0,0,0,0,714,0,238,36,179,35,0,0,44468,26994,653,517,457,136
17003108255034,2006-2010,Illinois,17,Cook County,31,825503,4,"Block Group 4, Census Tract 8255.03, Cook County, Illinois",1535,35,1473,0,27,0,0,1064,0,250,123,222,62,10,0,60370,30606,995,723,543,272
17003108255035,2006-2010,Illinois,17,Cook County,31,825503,5,"Block Group 5, Census Tract 8255.03, Cook County, Illinois",2358,529,1164,0,0,0,665,1287,0,92,132,332,195,26,28,90192,29114,1576,1022,678,554
17003108255041,2006-2010,Illinois,17,Cook County,31,825504,1,"Block Group 1, Census Tract 8255.04, Cook County, Illinois",1759,213,1528,0,0,0,0,1073,6,129,108,196,35,0,0,73281,22107,1135,898,649,237
17003108255042,2006-2010,Illinois,17,Cook County,31,825504,2,"Block Group 2, Census Tract 8255.04, Cook County, Illinois",2047,412,1559,0,19,0,13,1163,11,386,80,97,39,0,0,37429,15369,1340,947,742,393
17003108255051,2006-2010,Illinois,17,Cook County,31,825505,1,"Block Group 1, Census Tract 8255.05, Cook County, Illinois",1236,144,1072,0,20,0,0,791,10,161,35,144,104,9,0,75250,25436,779,580,410,199
17003108255052,2006-2010,Illinois,17,Cook County,31,825505,2,"Block Group 2, Census Tract 8255.05, Cook County, Illinois",723,137,586,0,0,0,0,470,0,64,5,164,4,0,0,85181,25546,443,299,282,144
17003108255053,2006-2010,Illinois,17,Cook County,31,825505,3,"Block Group 3, Census Tract 8255.05, Cook County, Illinois",1470,30,1424,0,0,0,0,1058,49,282,117,137,55,0,0,69798,26994,1106,897,734,209
17003108255054,2006-2010,Illinois,17,Cook County,31,825505,4,"Block Group 4, Census Tract 8255.05, Cook County, Illinois",1741,214,1527,0,0,0,0,1001,11,177,46,141,125,31,45,50307,20093,1115,901,751,214
17003108256001,2006-2010,Illinois,17,Cook County,31,825600,1,"Block Group 1, Census Tract 8256, Cook County, Illinois",1779,0,1663,0,0,0,97,968,15,299,43,16,11,0,11,25897,17706,947,476,292,471
17003108256002,2006-2010,Illinois,17,Cook County,31,825600,2,"Block Group 2, Census Tract 8256, Cook County, Illinois",1320,205,1055,0,0,0,0,818,18,224,88,25,37,0,0,47917,17973,901,657,408,244
17003108256003,2006-2010,Illinois,17,Cook County,31,825600,3,"Block Group 3, Census Tract 8256, Cook County, Illinois",1588,299,1075,0,36,0,143,852,0,354,10,134,36,10,0,54167,18643,994,620,422,374
17003108256004,2006-2010,Illinois,17,Cook County,31,825600,4,"Block Group 4, Census Tract 8256, Cook County, Illinois",923,548,276,0,29,0,70,468,6,220,25,10,0,0,0,46010,13321,531,359,265,172
17003108257001,2006-2010,Illinois,17,Cook County,31,825700,1,"Block Group 1, Census Tract 8257, Cook County, Illinois",712,390,81,2,42,0,192,535,49,202,40,21,9,4,0,44583,19886,463,302,204,161
17003108257002,2006-2010,Illinois,17,Cook County,31,825700,2,"Block Group 2, Census Tract 8257, Cook County, Illinois",2287,555,1604,0,0,0,124,1567,41,582,69,87,41,2,0,33389,14781,1522,998,700,524
17003108257003,2006-2010,Illinois,17,Cook County,31,825700,3,"Block Group 3, Census Tract 8257, Cook County, Illinois",1189,48,1141,0,0,0,0,643,0,208,66,28,10,10,0,42750,18116,843,602,508,241
17003108258011,2006-2010,Illinois,17,Cook County,31,825801,1,"Block Group 1, Census Tract 8258.01, Cook County, Illinois",660,116,494,0,0,0,50,612,63,164,29,29,7,0,0,31705,23782,407,317,257,90
17003108258012,2006-2010,Illinois,17,Cook County,31,825801,2,"Block Group 2, Census Tract 8258.01, Cook County, Illinois",1835,94,1733,0,8,0,0,989,24,289,64,103,67,0,8,51656,17953,1119,899,735,220
17003108258013,2006-2010,Illinois,17,Cook County,31,825801,3,"Block Group 3, Census Tract 8258.01, Cook County, Illinois",1514,30,1441,0,0,0,0,926,0,252,111,93,41,0,0,39132,19612,971,744,555,227
17003108258021,2006-2010,Illinois,17,Cook County,31,825802,1,"Block Group 1, Census Tract 8258.02, Cook County, Illinois",2137,186,1951,0,0,0,0,1152,0,398,19,249,30,0,0,46875,19281,1453,1079,881,374
17003108258022,2006-2010,Illinois,17,Cook County,31,825802,2,"Block Group 2, Census Tract 8258.02, Cook County, Illinois",1330,102,959,0,0,0,269,706,0,194,103,82,41,0,0,37992,15976,881,530,416,351
17003108258023,2006-2010,Illinois,17,Cook County,31,825802,3,"Block Group 3, Census Tract 8258.02, Cook County, Illinois",2125,288,1744,0,0,0,93,1347,49,364,165,326,13,0,0,69625,24593,1658,1247,972,411
17003108258031,2006-2010,Illinois,17,Cook County,31,825803,1,"Block Group 1, Census Tract 8258.03, Cook County, Illinois",1394,372,992,0,0,0,30,1050,32,373,78,50,49,0,0,58790,36731,847,613,503,234
17003108258032,2006-2010,Illinois,17,Cook County,31,825803,2,"Block Group 2, Census Tract 8258.03, Cook County, Illinois",801,134,541,10,0,0,93,495,51,137,93,30,0,0,0,63636,26998,557,413,274,144
17003108258033,2006-2010,Illinois,17,Cook County,31,825803,3,"Block Group 3, Census Tract 8258.03, Cook County, Illinois",884,283,420,0,0,0,181,534,0,225,33,74,0,0,0,50110,19448,613,349,307,264
17003108258034,2006-2010,Illinois,17,Cook County,31,825803,4,"Block Group 4, Census Tract 8258.03, Cook County, Illinois",847,88,759,0,0,0,0,656,31,149,13,41,52,32,0,47955,25701,634,466,451,168
17003108258035,2006-2010,Illinois,17,Cook County,31,825803,5,"Block Group 5, Census Tract 8258.03, Cook County, Illinois",1666,47,1576,0,0,0,13,947,0,168,48,98,68,0,0,38197,20059,1048,827,589,221
17003108259001,2006-2010,Illinois,17,Cook County,31,825900,1,"Block Group 1, Census Tract 8259, Cook County, Illinois",1023,386,438,0,0,0,199,552,17,152,34,58,40,0,0,40200,23393,685,524,445,161
17003108259002,2006-2010,Illinois,17,Cook County,31,825900,2,"Block Group 2, Census Tract 8259, Cook County, Illinois",747,426,165,0,0,0,107,556,0,209,37,18,8,0,0,52009,23847,551,413,351,138
17003108259003,2006-2010,Illinois,17,Cook County,31,825900,3,"Block Group 3, Census Tract 8259, Cook County, Illinois",1409,311,999,0,0,0,99,966,16,273,44,56,17,14,0,42448,21107,1017,741,551,276
17003108260001,2006-2010,Illinois,17,Cook County,31,826000,1,"Block Group 1, Census Tract 8260, Cook County, Illinois",1181,214,764,0,0,0,203,633,0,235,28,111,24,23,0,29714,12725,793,435,424,358
17003108260002,2006-2010,Illinois,17,Cook County,31,826000,2,"Block Group 2, Census Tract 8260, Cook County, Illinois",1230,344,700,0,0,0,186,530,4,197,33,25,0,0,0,41875,11399,673,365,254,308
17003108260003,2006-2010,Illinois,17,Cook County,31,826000,3,"Block Group 3, Census Tract 8260, Cook County, Illinois",964,192,617,0,0,0,155,695,18,281,48,51,41,0,0,23819,17510,730,539,433,191
17003108261001,2006-2010,Illinois,17,Cook County,31,826100,1,"Block Group 1, Census Tract 8261, Cook County, Illinois",1531,35,1124,0,0,0,372,825,66,256,27,44,0,0,0,32316,15332,901,602,545,299
